id,data_id,klient_id,trener_id,zajecie_id,sala_id,ocena_zajec,czas_trwania,liczba_uczestnikow,data_zajec
2416,4463,87,2,22,63,2.3,45,11,2024-08-30 19:50:00
2417,5042,62,16,10,65,4.5,60,9,2025-12-18 15:04:00
2418,4618,138,20,12,67,2.8,120,7,2025-07-15 20:51:00
2419,4648,161,17,24,69,4.4,60,8,2025-04-09 19:11:00
2420,4802,86,6,21,67,1.2,90,20,2024-07-26 13:42:00
2421,5092,177,7,23,70,2.5,90,14,2025-03-28 15:31:00
2422,4729,13,15,19,66,3.6,90,23,2024-07-22 09:09:00
2423,4822,122,15,16,63,1.8,120,16,2024-07-29 14:23:00
2424,4609,167,4,22,68,2.1,45,27,2025-10-06 14:13:00
2425,4538,39,8,12,64,3.3,120,25,2024-10-25 09:21:00
2426,4682,52,10,18,63,3.0,60,29,2026-01-12 08:41:00
2427,4967,140,11,16,68,1.9,60,17,2024-12-22 20:25:00
2428,4894,151,17,17,63,4.9,60,19,2024-02-06 22:41:00
2429,4905,21,3,22,68,4.7,90,26,2025-06-08 21:39:00
2430,4589,22,4,13,65,4.5,45,18,2025-01-01 20:37:00
2431,5093,148,18,12,62,3.4,120,15,2024-02-10 11:29:00
2432,4407,44,5,19,69,4.2,90,16,2024-02-08 11:28:00
2433,4772,162,17,23,63,4.6,45,12,2024-10-11 08:38:00
2434,4650,189,12,11,63,2.1,90,22,2025-06-04 20:54:00
2435,5040,85,15,12,67,4.8,90,17,2024-02-17 20:37:00
2436,4984,16,6,16,70,2.4,60,16,2024-01-25 21:10:00
2437,4870,40,2,21,68,1.7,90,17,2025-04-03 09:43:00
2438,4900,161,17,17,69,1.5,60,20,2024-04-23 14:00:00
2439,5079,96,11,21,67,1.2,60,28,2026-01-07 06:08:00
2440,4720,190,7,11,65,2.0,120,24,2024-02-25 13:03:00
2441,4694,124,15,23,65,1.9,90,12,2025-12-07 14:12:00
2442,4871,120,5,23,61,5.0,60,27,2024-07-16 13:54:00
2443,4827,111,5,14,67,2.9,45,28,2024-12-29 06:15:00
2444,4832,87,3,16,66,2.6,90,11,2025-12-09 19:28:00
2445,5091,9,12,18,62,2.8,45,6,2024-09-18 16:49:00
2446,4942,75,7,10,64,2.8,90,30,2025-10-05 10:42:00
2447,4958,184,14,16,62,3.5,120,17,2024-05-01 15:32:00
2448,4502,3,19,23,69,2.5,60,24,2024-04-14 18:16:00
2449,4536,139,3,11,67,3.7,60,26,2025-05-30 21:26:00
2450,5086,53,4,10,63,3.9,90,27,2025-10-18 16:02:00
2451,4924,8,10,18,67,4.7,120,13,2024-10-19 15:47:00
2452,4601,43,14,23,70,2.6,45,6,2025-09-30 21:30:00
2453,5046,106,13,12,66,2.0,120,15,2025-02-24 07:46:00
2454,4443,102,11,12,62,3.7,60,30,2024-11-12 22:14:00
2455,4413,174,9,19,66,1.4,120,22,2025-09-20 15:41:00
2456,4410,156,12,20,61,2.0,60,19,2025-10-01 15:58:00
2457,4871,150,9,12,70,1.6,45,22,2025-02-26 17:51:00
2458,4967,1,10,21,70,3.7,120,19,2024-06-11 17:32:00
2459,4556,40,20,24,66,2.8,90,22,2024-11-20 12:51:00
2460,4534,95,5,22,69,5.0,45,24,2024-04-10 21:18:00
2461,4949,154,17,23,69,2.3,120,24,2024-12-13 15:40:00
2462,4570,125,16,22,61,3.3,60,29,2024-05-18 06:03:00
2463,4722,178,17,15,70,2.2,60,16,2025-03-24 20:23:00
2464,4382,174,20,14,65,4.4,90,18,2025-12-14 11:34:00
2465,4566,169,14,16,70,4.9,45,14,2024-01-24 20:32:00
2466,4931,101,16,19,68,1.2,90,25,2025-06-02 07:59:00
2467,5025,85,3,11,61,3.2,120,26,2024-09-25 14:33:00
2468,4943,194,8,21,63,3.4,60,7,2025-08-21 20:16:00
2469,4482,71,5,24,63,4.4,60,9,2025-09-23 19:28:00
2470,5044,165,13,24,61,4.7,90,7,2025-08-29 12:13:00
2471,4801,5,13,13,68,1.9,90,6,2024-08-13 16:34:00
2472,4540,102,4,12,64,3.3,60,9,2025-06-13 11:41:00
2473,4967,137,15,10,63,2.2,45,17,2025-05-09 20:43:00
2474,4956,101,15,17,61,1.9,45,7,2025-12-01 18:28:00
2475,4765,66,13,21,65,3.8,60,26,2025-11-13 09:57:00
2476,4591,180,6,14,69,3.2,90,25,2024-04-08 15:18:00
2477,5050,56,3,13,69,1.5,90,19,2024-04-27 06:34:00
2478,4932,69,7,10,67,1.6,45,20,2024-07-09 11:51:00
2479,4910,71,5,12,64,4.4,45,20,2025-03-05 16:56:00
2480,5006,69,7,13,69,1.3,120,30,2025-02-19 06:35:00
2481,4940,153,6,17,61,2.5,60,22,2025-10-25 19:13:00
2482,4753,61,11,24,61,1.6,60,11,2025-04-12 18:35:00
2483,5001,158,2,16,64,4.9,120,5,2024-12-12 16:30:00
2484,4725,176,14,15,65,2.3,45,7,2025-10-09 06:26:00
2485,4794,147,11,20,64,4.5,90,14,2024-01-30 20:05:00
2486,4672,80,11,20,67,1.3,45,25,2025-04-12 07:42:00
2487,4439,161,2,24,65,4.8,120,16,2025-10-28 07:04:00
2488,4769,46,5,24,64,3.1,120,18,2024-10-24 16:39:00
2489,4826,25,7,15,65,1.5,45,8,2024-08-27 20:31:00
2490,5023,75,4,21,62,1.7,90,7,2024-06-16 11:08:00
2491,4786,137,12,16,67,1.9,45,28,2025-04-26 15:34:00
2492,4720,116,7,14,64,1.9,60,14,2025-04-07 09:20:00
2493,5093,119,5,12,68,3.1,60,14,2024-12-11 22:53:00
2494,4637,67,13,11,68,3.3,45,29,2024-07-19 13:05:00
2495,4506,109,7,23,68,2.6,120,6,2025-11-03 09:48:00
2496,4533,51,4,11,63,1.7,120,23,2024-05-05 15:12:00
2497,4542,148,1,24,63,2.3,120,29,2025-01-03 12:13:00
2498,4587,79,18,23,63,3.3,90,27,2025-09-08 14:49:00
2499,4709,140,10,16,67,3.6,120,13,2024-06-01 09:26:00
2500,4917,163,20,20,68,1.5,60,24,2024-03-28 13:59:00
2501,4458,135,1,15,69,2.3,90,28,2025-04-18 20:21:00
2502,5075,28,9,15,68,3.8,45,29,2024-08-04 18:21:00
2503,4597,63,16,13,65,3.5,60,13,2025-05-02 06:49:00
2504,4629,2,6,21,66,3.4,60,18,2024-07-10 22:16:00
2505,4626,167,9,10,66,1.6,120,27,2025-03-05 11:54:00
2506,4942,198,8,21,69,1.3,120,28,2024-09-25 09:53:00
2507,4469,112,12,11,65,5.0,90,29,2025-07-02 21:29:00
2508,4471,116,12,18,66,3.6,90,17,2024-07-05 13:45:00
2509,5058,178,6,16,67,4.9,45,13,2024-10-14 17:42:00
2510,4999,173,9,24,69,2.5,60,10,2025-06-01 21:25:00
2511,4478,141,18,11,64,1.9,90,26,2025-11-21 20:07:00
2512,4923,131,14,16,61,3.6,90,12,2024-09-20 22:54:00
2513,4837,190,2,24,66,3.7,90,8,2025-05-12 11:56:00
2514,4828,22,3,21,64,4.8,45,10,2024-12-04 07:22:00
2515,4969,141,10,22,63,1.7,45,24,2024-01-24 17:20:00
2516,4742,184,11,19,64,1.2,60,26,2024-08-19 19:51:00
2517,5100,167,7,15,64,3.2,60,23,2025-08-18 21:34:00
2518,4390,164,4,11,67,1.5,90,28,2025-02-12 13:48:00
2519,4884,133,10,15,67,3.7,120,20,2025-12-28 10:24:00
2520,4565,79,10,14,63,1.2,45,25,2025-01-20 21:49:00
2521,4609,43,4,10,62,4.0,45,13,2025-10-03 07:28:00
2522,4817,157,1,13,65,4.5,90,19,2024-07-02 18:49:00
2523,4646,170,9,11,65,2.1,90,24,2024-07-18 10:00:00
2524,4678,1,14,24,63,2.4,60,20,2025-08-07 06:04:00
2525,5042,168,11,17,70,2.4,90,13,2024-07-06 19:34:00
2526,5069,40,7,11,67,2.3,90,14,2024-08-30 21:13:00
2527,4944,71,15,11,66,4.3,120,25,2025-04-19 19:28:00
2528,5074,141,5,15,68,4.3,120,23,2025-05-02 09:55:00
2529,4633,79,20,21,61,3.4,120,8,2024-03-13 20:34:00
2530,4563,26,6,20,63,1.6,120,26,2024-06-12 16:34:00
2531,4876,32,3,13,65,3.1,60,6,2025-07-21 16:04:00
2532,4851,119,16,10,64,3.3,120,29,2025-05-16 21:30:00
2533,4625,152,8,23,69,1.2,120,9,2024-05-19 12:51:00
2534,4918,179,11,19,64,5.0,60,30,2025-05-30 10:40:00
2535,4943,11,15,17,70,1.9,60,7,2025-03-09 11:24:00
2536,4872,62,7,20,63,2.5,60,25,2024-11-22 10:31:00
2537,4891,78,1,20,63,3.8,120,29,2024-12-29 10:30:00
2538,4401,122,4,16,70,1.4,90,23,2024-05-24 12:49:00
2539,4598,64,17,19,69,3.9,120,10,2024-05-12 09:32:00
2540,4731,165,18,17,68,4.1,120,6,2025-06-19 15:38:00
2541,4410,134,14,13,67,2.6,90,28,2024-06-10 08:10:00
2542,4449,74,4,19,68,1.1,45,28,2025-11-29 09:11:00
2543,4572,196,12,11,62,4.5,45,29,2024-08-15 11:33:00
2544,4762,40,3,19,70,3.9,90,16,2026-01-03 11:48:00
2545,4549,12,15,19,62,1.8,120,26,2025-01-03 07:17:00
2546,4930,198,9,21,68,4.7,120,22,2024-05-07 13:12:00
2547,4751,149,6,15,69,4.8,120,6,2025-05-14 14:44:00
2548,4509,132,8,22,70,4.6,120,11,2025-01-30 20:57:00
2549,4429,163,6,10,65,4.1,120,17,2024-11-03 17:05:00
2550,4817,21,13,14,61,1.9,60,23,2024-12-18 09:49:00
2551,4646,114,9,22,63,2.3,60,6,2024-12-03 16:52:00
2552,4764,59,1,22,64,3.6,90,24,2025-05-27 16:02:00
2553,4689,84,10,21,67,1.4,120,15,2025-04-23 20:11:00
2554,4988,22,1,19,61,3.8,45,13,2025-06-11 09:36:00
2555,4852,186,10,15,70,3.9,120,15,2025-08-27 17:57:00
2556,4613,5,13,24,66,3.5,120,21,2025-11-15 10:22:00
2557,4634,114,19,23,66,4.2,120,8,2024-04-15 17:57:00
2558,4874,187,6,23,67,1.6,120,26,2024-04-04 18:29:00
2559,4548,43,1,12,69,1.3,90,27,2025-10-17 11:26:00
2560,4543,86,14,16,61,3.1,60,7,2025-08-21 07:12:00
2561,4781,42,5,16,70,2.3,90,7,2025-07-27 14:25:00
2562,4588,179,17,21,68,4.7,60,25,2025-12-04 16:40:00
2563,4910,74,2,13,69,2.0,45,15,2024-08-05 17:38:00
2564,5052,186,2,14,69,1.8,45,19,2024-09-12 20:30:00
2565,4444,44,4,17,68,2.9,45,26,2025-04-10 07:49:00
2566,4982,151,5,20,62,2.6,90,20,2025-09-29 08:54:00
2567,4707,98,17,15,65,1.5,120,23,2024-12-20 20:33:00
2568,5019,72,5,21,67,2.3,60,9,2024-09-01 21:35:00
2569,4519,106,15,13,65,1.2,120,7,2025-01-22 20:15:00
2570,4480,53,5,21,64,2.0,120,9,2025-01-13 17:36:00
2571,4432,20,3,21,67,2.3,120,13,2024-01-28 13:15:00
2572,4831,172,10,16,69,4.0,45,24,2025-12-01 07:53:00
2573,5088,92,6,19,69,4.3,90,7,2025-02-08 11:31:00
2574,4721,183,18,10,65,2.0,90,7,2024-12-08 07:13:00
2575,4491,182,9,11,62,3.7,60,11,2025-06-05 21:50:00
2576,4685,55,8,10,65,1.6,90,5,2025-03-31 13:57:00
2577,4884,91,15,19,69,3.7,60,8,2024-02-16 07:48:00
2578,5064,107,18,18,62,1.5,90,17,2025-12-29 16:14:00
2579,4565,97,15,20,70,4.9,90,23,2025-08-17 12:01:00
2580,4627,171,17,24,67,1.2,60,22,2025-02-18 19:46:00
2581,5017,96,12,20,67,1.2,90,7,2025-05-18 19:16:00
2582,5067,180,19,23,65,3.3,120,6,2024-05-11 16:03:00
2583,4414,97,3,18,62,4.4,90,8,2024-12-09 18:47:00
2584,5023,131,9,23,62,1.9,120,24,2025-09-29 17:50:00
2585,4643,80,17,15,68,2.2,120,21,2025-05-04 07:11:00
2586,4785,100,17,13,66,3.6,120,6,2025-08-19 22:53:00
2587,4426,28,5,17,62,2.9,45,24,2024-02-11 21:03:00
2588,4597,36,20,16,69,3.5,90,21,2024-12-29 17:17:00
2589,4993,173,11,18,61,4.8,45,24,2025-01-31 20:37:00
2590,4550,90,1,13,68,2.7,60,6,2025-10-23 12:56:00
2591,4485,108,10,12,63,4.2,45,18,2025-10-01 21:16:00
2592,4572,60,2,15,65,4.0,60,12,2024-05-14 16:53:00
2593,4688,68,17,23,62,4.3,120,26,2024-08-11 12:01:00
2594,4657,26,13,15,70,2.2,45,6,2025-05-22 17:08:00
2595,4577,171,4,18,64,1.3,45,13,2025-06-11 22:40:00
2596,4403,115,2,12,62,4.5,60,20,2024-12-08 06:39:00
2597,4587,9,17,10,68,3.0,60,23,2024-05-22 22:50:00
2598,4630,78,13,24,63,4.0,120,11,2024-04-30 14:53:00
2599,4483,157,19,22,66,3.3,45,20,2024-09-19 13:06:00
2600,5099,191,10,24,63,2.6,60,26,2025-04-25 11:04:00
2601,4645,54,4,23,64,2.0,90,30,2024-02-19 22:33:00
2602,4782,80,16,24,68,4.8,45,24,2025-05-07 12:24:00
2603,4807,92,11,22,62,1.7,60,26,2025-02-08 08:42:00
2604,4637,90,16,24,63,4.9,90,5,2024-04-14 20:06:00
2605,4729,194,5,20,63,1.2,45,24,2024-05-15 12:05:00
2606,4918,189,3,24,62,3.9,60,28,2026-01-04 22:56:00
2607,4580,146,12,13,69,3.7,120,24,2024-05-04 19:57:00
2608,4797,42,14,20,68,2.5,120,14,2025-10-09 11:51:00
2609,4852,82,1,15,64,3.7,60,14,2024-09-14 20:06:00
2610,4826,95,12,21,64,3.9,120,29,2025-03-12 16:08:00
2611,4942,55,11,23,67,3.4,90,29,2024-10-06 15:03:00
2612,5075,157,9,13,63,4.7,120,22,2025-07-03 21:52:00
2613,4403,58,7,19,64,3.3,60,17,2024-02-16 19:13:00
2614,4582,31,9,15,70,3.2,90,23,2024-09-11 08:21:00
2615,5074,106,17,13,61,4.7,120,15,2024-04-03 11:59:00
2616,4685,65,20,21,64,3.7,60,21,2025-02-19 15:13:00
2617,4477,155,17,13,64,2.6,120,5,2024-01-20 21:12:00
2618,5022,54,12,22,68,3.6,120,12,2024-09-02 10:07:00
2619,5089,143,1,16,61,2.5,60,6,2024-03-15 20:25:00
2620,4820,112,3,11,61,3.5,60,16,2025-06-14 18:26:00
2621,4999,145,8,12,64,2.2,45,8,2024-10-06 19:12:00
2622,5001,25,7,14,68,3.1,60,24,2025-06-15 07:36:00
2623,4962,195,14,18,69,4.2,90,10,2024-05-22 16:34:00
2624,4495,126,14,17,62,4.4,60,15,2025-03-31 06:09:00
2625,4869,37,9,14,67,3.2,45,24,2024-09-20 11:26:00
2626,4899,39,17,14,63,2.5,120,23,2025-07-20 11:30:00
2627,4740,179,15,14,68,2.1,120,12,2024-07-04 19:18:00
2628,5027,1,10,19,67,3.7,120,30,2025-03-21 11:11:00
2629,4563,28,19,23,61,3.9,60,12,2024-11-20 06:01:00
2630,4396,198,19,22,63,2.5,120,30,2024-02-20 11:01:00
2631,4538,182,9,12,61,2.9,120,25,2024-10-13 07:42:00
2632,4783,176,1,14,69,4.5,60,9,2025-01-19 17:07:00
2633,4784,127,7,15,66,3.0,120,11,2024-04-23 08:29:00
2634,4857,172,2,21,65,1.1,90,6,2024-07-30 10:59:00
2635,5019,126,3,11,62,2.9,60,10,2024-02-22 17:44:00
2636,4669,185,11,11,65,2.4,120,25,2024-08-22 21:43:00
2637,4751,86,7,17,65,4.3,120,10,2024-04-05 14:43:00
2638,4907,111,2,22,63,3.0,90,23,2025-03-13 18:14:00
2639,4712,6,17,18,67,4.3,45,26,2025-10-05 08:09:00
2640,4590,190,16,23,69,1.6,45,22,2025-06-25 11:46:00
2641,4979,107,4,10,70,3.5,60,26,2024-11-09 07:52:00
2642,4405,37,12,13,65,3.7,45,9,2026-01-03 15:49:00
2643,4545,66,2,10,61,3.6,90,7,2025-04-17 09:38:00
2644,4512,182,1,12,66,2.2,90,14,2024-12-14 18:06:00
2645,4798,4,2,18,62,2.7,60,13,2024-04-08 17:03:00
2646,4931,45,13,17,62,1.3,45,28,2025-06-10 22:49:00
2647,4745,143,11,20,66,2.2,120,5,2025-12-02 13:29:00
2648,4538,197,10,22,70,4.3,60,10,2024-12-08 20:28:00
2649,4829,200,8,16,62,1.3,45,19,2024-02-09 11:29:00
2650,4830,3,11,21,65,4.6,90,5,2025-10-18 14:58:00
2651,5097,141,3,24,64,3.7,60,20,2024-01-18 08:20:00
2652,4415,69,11,18,67,1.2,45,19,2024-04-08 10:27:00
2653,5000,22,11,13,68,2.2,60,5,2025-06-18 10:02:00
2654,4668,109,9,11,62,4.5,45,6,2025-08-22 07:02:00
2655,4532,114,7,22,69,2.2,45,12,2025-10-04 13:58:00
2656,4813,130,18,18,70,1.8,120,29,2025-07-26 21:04:00
2657,4922,118,12,13,65,3.2,60,23,2024-02-17 20:09:00
2658,4726,85,6,10,67,1.3,120,25,2024-08-09 12:43:00
2659,4393,130,14,10,69,4.6,90,18,2024-02-03 19:33:00
2660,4744,183,11,23,68,3.2,45,23,2024-07-11 06:04:00
2661,4523,120,2,11,61,2.8,60,15,2025-06-23 16:42:00
2662,4904,49,7,13,62,2.6,90,9,2025-06-22 16:47:00
2663,4553,107,7,10,61,1.2,90,15,2025-05-26 18:36:00
2664,5067,50,12,12,69,2.0,45,16,2025-12-22 20:05:00
2665,4859,133,1,20,68,1.5,120,21,2025-03-29 14:34:00
2666,4948,4,20,24,64,2.4,60,17,2025-01-25 15:00:00
2667,4524,80,3,14,70,4.6,90,26,2025-06-10 15:54:00
2668,5101,47,2,12,64,2.7,45,18,2024-05-26 21:00:00
2669,4405,73,16,11,64,3.6,90,23,2024-10-05 10:50:00
2670,4472,119,18,17,63,2.8,90,11,2024-08-07 08:48:00
2671,5102,2,7,21,61,1.4,120,6,2024-04-28 22:31:00
2672,5087,78,14,17,61,3.7,120,9,2025-05-26 22:41:00
2673,4940,60,13,16,61,1.7,120,21,2025-09-05 14:57:00
2674,4769,114,18,14,68,4.7,120,19,2024-08-13 13:48:00
2675,4718,174,2,14,65,3.1,90,16,2025-12-23 22:24:00
2676,4626,174,13,21,66,3.6,120,13,2024-06-29 08:45:00
2677,4842,164,1,16,64,2.8,60,22,2025-10-19 17:22:00
2678,4843,95,12,22,62,4.7,90,23,2024-06-07 14:24:00
2679,4800,193,9,21,65,4.1,45,22,2025-06-10 22:00:00
2680,4965,41,13,13,67,3.3,120,29,2025-11-21 06:22:00
2681,4751,185,13,10,65,3.7,90,16,2025-04-08 13:53:00
2682,5110,29,11,10,66,4.1,45,19,2024-10-16 12:06:00
2683,4609,16,6,15,61,4.2,60,23,2025-07-08 21:32:00
2684,4835,3,13,14,69,1.6,45,11,2025-06-24 17:18:00
2685,4959,182,20,11,68,3.8,45,11,2025-04-09 16:27:00
2686,4579,185,16,10,63,2.2,120,8,2024-05-28 16:33:00
2687,4635,187,8,13,66,1.3,120,28,2025-04-07 21:28:00
2688,4530,144,18,15,70,1.2,120,8,2024-02-21 14:19:00
2689,4960,12,19,22,66,3.5,120,18,2025-02-08 08:06:00
2690,4671,130,16,13,66,4.9,90,12,2025-12-29 08:04:00
2691,4383,91,15,20,64,3.2,120,16,2024-09-06 21:17:00
2692,4803,30,13,20,61,3.4,45,16,2025-08-06 18:31:00
2693,4702,107,5,24,63,1.7,90,9,2025-09-15 19:23:00
2694,4827,118,11,22,62,1.9,120,7,2024-06-26 10:58:00
2695,4514,101,1,13,68,1.1,60,6,2024-02-14 07:34:00
2696,5068,82,15,14,64,1.8,120,29,2024-09-22 08:59:00
2697,4774,85,20,12,64,3.0,45,16,2024-08-21 21:42:00
2698,4746,111,15,21,61,3.9,60,19,2025-01-26 14:18:00
2699,4661,85,8,21,65,2.4,45,16,2025-04-24 06:17:00
2700,4502,98,14,19,68,2.7,90,26,2025-12-04 10:22:00
2701,4944,79,5,13,69,4.4,60,19,2025-08-19 12:10:00
2702,5025,119,11,18,62,4.6,90,27,2024-05-07 09:32:00
2703,4877,25,5,22,64,2.3,45,7,2025-09-10 12:22:00
2704,4901,187,4,24,63,1.5,60,21,2025-03-13 17:32:00
2705,4615,14,10,17,63,1.8,90,16,2025-08-09 22:17:00
2706,4498,133,12,15,61,1.5,45,17,2025-04-30 20:00:00
2707,4630,153,12,12,64,4.5,120,25,2024-09-01 12:42:00
2708,4846,122,2,10,65,1.8,90,18,2025-06-03 06:14:00
2709,4736,23,3,20,67,1.1,45,15,2024-04-03 10:29:00
2710,4455,31,19,14,67,2.2,45,13,2024-03-16 09:44:00
2711,4527,189,3,11,65,4.0,60,24,2024-02-15 08:05:00
2712,4898,97,19,20,65,3.0,90,20,2024-09-24 14:27:00
2713,4599,92,10,15,66,4.7,60,24,2024-04-17 17:43:00
2714,4690,127,1,12,63,2.1,120,25,2025-07-29 20:15:00
2715,4497,154,20,21,61,3.9,45,25,2025-01-15 15:31:00
2716,4475,177,6,23,66,4.7,120,16,2025-01-20 08:36:00
2717,5002,87,3,22,67,4.3,90,22,2025-06-03 19:58:00
2718,5012,139,7,15,67,2.7,60,16,2025-04-11 09:33:00
2719,4538,152,2,16,61,3.3,120,24,2024-10-15 10:32:00
2720,4849,184,2,20,65,3.5,45,14,2025-05-14 20:34:00
2721,4941,35,13,14,70,1.0,45,14,2025-02-16 06:46:00
2722,4774,83,19,21,70,2.4,90,5,2025-09-22 14:12:00
2723,4625,15,9,14,62,3.9,60,6,2024-05-09 12:05:00
2724,4816,175,10,10,63,3.0,120,21,2025-04-24 20:49:00
2725,4626,135,4,19,66,3.5,90,20,2025-04-13 09:52:00
2726,4911,8,6,14,65,4.2,120,8,2025-02-09 08:53:00
2727,4632,167,10,23,65,4.0,120,26,2024-04-28 16:50:00
2728,4650,110,20,10,67,3.0,45,6,2024-10-07 09:13:00
2729,4949,5,12,11,67,3.1,90,7,2025-08-02 10:06:00
2730,4580,148,20,22,61,4.0,120,22,2024-03-23 22:02:00
2731,5062,74,17,15,68,2.5,120,20,2025-07-22 18:11:00
2732,4568,69,4,21,66,4.1,120,16,2025-12-26 17:33:00
2733,4731,57,7,22,66,3.0,60,19,2025-03-09 20:49:00
2734,4708,66,17,21,68,4.4,60,20,2024-02-03 08:24:00
2735,4434,77,15,23,66,1.1,45,17,2025-08-12 13:48:00
2736,4671,64,18,12,66,3.3,90,11,2025-09-26 22:36:00
2737,4427,78,14,13,66,2.5,90,8,2024-03-22 12:38:00
2738,5045,82,4,14,69,4.6,45,14,2024-05-23 20:34:00
2739,4486,55,15,18,70,3.0,60,18,2024-09-02 18:44:00
2740,4798,70,4,16,64,2.5,90,8,2024-08-28 15:51:00
2741,4946,54,15,16,62,1.2,90,25,2025-07-28 07:43:00
2742,4756,6,13,19,65,1.6,45,30,2025-03-03 16:48:00
2743,4432,109,11,19,65,3.2,120,23,2024-08-26 06:42:00
2744,4432,130,17,15,64,3.5,90,11,2025-11-25 16:29:00
2745,4716,64,8,23,69,2.5,45,16,2025-04-06 22:28:00
2746,5067,185,13,10,69,4.6,90,12,2024-04-06 09:30:00
2747,4419,40,8,24,61,2.1,120,8,2025-11-03 20:24:00
2748,4597,159,4,17,70,3.7,60,23,2025-09-12 15:11:00
2749,4942,182,6,17,63,2.5,90,28,2025-03-30 17:56:00
2750,4618,116,12,17,68,3.0,90,8,2024-12-07 15:27:00
2751,4441,125,4,12,68,3.9,90,24,2025-04-07 13:56:00
2752,4878,49,6,13,69,3.1,90,7,2025-02-20 06:59:00
2753,4814,145,11,22,70,3.8,90,11,2024-10-22 09:03:00
2754,4613,46,19,15,69,1.3,90,12,2024-07-28 09:45:00
2755,4800,134,17,14,65,3.1,60,20,2025-12-17 17:05:00
2756,4913,73,19,19,68,4.3,120,11,2025-03-14 11:49:00
2757,4474,100,4,17,70,1.9,90,21,2025-07-30 13:32:00
2758,5083,10,17,19,66,1.8,120,12,2024-03-27 18:34:00
2759,4756,145,13,15,69,2.8,90,28,2025-09-25 08:19:00
2760,4669,43,1,15,63,4.4,45,14,2025-06-16 12:27:00
2761,4702,115,2,14,64,3.7,60,30,2024-10-24 18:42:00
2762,4874,101,6,11,64,4.0,45,14,2024-05-28 19:42:00
2763,4554,113,8,15,70,1.4,120,30,2025-03-21 09:25:00
2764,4860,148,1,21,62,4.2,90,22,2024-09-02 22:33:00
2765,4497,136,18,23,64,2.0,60,30,2024-05-02 19:02:00
2766,4788,145,7,14,68,1.1,120,9,2024-11-30 22:53:00
2767,5006,77,6,15,66,4.7,120,28,2025-10-15 07:51:00
2768,4815,6,5,18,68,3.3,120,28,2025-03-21 17:01:00
2769,4744,160,16,10,61,1.6,120,18,2025-07-06 21:57:00
2770,4919,198,18,11,64,5.0,60,22,2024-06-04 19:12:00
2771,4452,63,11,17,65,1.2,90,15,2024-10-25 18:27:00
2772,4567,130,18,24,67,4.9,60,6,2024-05-15 08:36:00
2773,4641,67,13,21,66,1.3,60,7,2024-10-30 11:06:00
2774,4601,157,11,17,70,1.7,45,18,2024-04-03 21:19:00
2775,4797,93,15,19,66,2.4,60,24,2024-01-23 08:19:00
2776,4444,166,6,18,66,2.2,60,7,2024-12-12 14:21:00
2777,4470,195,10,10,70,2.5,45,24,2025-06-09 11:07:00
2778,4720,53,15,10,67,2.2,90,27,2025-09-13 17:50:00
2779,4590,199,19,14,61,1.5,60,26,2025-04-24 09:27:00
2780,4728,55,4,24,70,1.5,60,13,2024-08-28 06:14:00
2781,4981,196,5,13,61,1.2,45,12,2024-09-21 22:12:00
2782,4605,43,5,19,67,1.4,120,11,2025-12-07 16:55:00
2783,4460,29,18,21,63,4.1,60,10,2024-11-19 17:40:00
2784,4684,83,4,20,67,3.9,120,15,2025-06-13 08:10:00
2785,4953,125,7,24,63,2.7,60,12,2025-02-06 22:21:00
2786,5059,95,15,15,65,4.7,60,16,2024-02-25 06:27:00
2787,5082,78,3,17,61,2.6,90,29,2024-05-16 14:16:00
2788,4861,190,6,18,70,3.0,45,5,2024-10-24 20:42:00
2789,4853,93,18,15,61,1.8,120,12,2024-05-07 11:22:00
2790,5015,13,16,14,66,4.1,90,17,2024-09-02 11:28:00
2791,4826,8,19,23,62,2.5,120,16,2024-04-10 18:48:00
2792,4618,49,6,10,63,4.2,90,10,2025-10-22 21:03:00
2793,4828,192,17,18,63,1.4,120,25,2025-07-06 13:18:00
2794,5099,26,9,14,70,1.4,60,11,2024-09-28 21:11:00
2795,4504,47,19,10,66,4.3,90,25,2025-08-13 11:07:00
2796,4565,193,16,15,65,4.6,90,16,2025-07-01 12:39:00
2797,4894,150,14,23,66,4.5,90,19,2024-08-06 21:47:00
2798,4922,79,2,21,70,1.6,120,17,2024-02-15 06:07:00
2799,5106,11,11,17,67,2.2,45,23,2024-06-24 13:01:00
2800,4788,23,6,15,69,1.9,45,23,2024-10-03 12:17:00
2801,4554,190,5,18,68,2.0,90,21,2025-05-27 13:49:00
2802,4653,151,18,21,62,4.1,45,26,2025-06-08 12:51:00
2803,4808,75,2,23,65,2.6,90,14,2024-06-02 09:18:00
2804,5043,106,2,20,63,1.3,120,18,2024-08-28 16:40:00
2805,4594,54,20,12,62,3.8,60,27,2025-09-29 21:35:00
2806,4667,22,7,21,68,3.5,60,25,2024-09-04 20:54:00
2807,4427,10,10,17,64,1.5,60,6,2024-03-14 07:04:00
2808,5064,196,5,11,61,4.4,90,13,2025-10-08 14:56:00
2809,4548,34,20,23,63,1.7,90,19,2025-09-22 10:56:00
2810,4796,38,9,18,62,4.8,45,22,2024-10-24 10:14:00
2811,4520,58,10,24,61,4.9,45,12,2025-06-20 12:31:00
2812,4858,197,15,12,65,3.4,45,22,2025-08-12 20:42:00
2813,4772,181,16,17,67,2.8,60,12,2024-04-14 07:47:00
