id,klient_id,data_id,sala_id,czas_pobytu_min,data_wejscia
3122,69,4604,63,174,2025-12-20 13:47:00
3123,183,5012,65,167,2024-08-27 19:41:00
3124,39,4445,63,173,2024-10-27 17:45:00
3125,121,4951,63,103,2025-08-14 12:48:00
3126,42,4411,66,67,2025-08-09 10:43:00
3127,152,4937,70,76,2025-10-13 20:31:00
3128,21,4981,62,146,2025-03-08 17:51:00
3129,158,4622,69,66,2024-08-31 09:24:00
3130,31,4720,61,122,2025-02-17 15:31:00
3131,103,4756,65,38,2024-11-22 21:17:00
3132,176,4839,70,99,2025-04-27 09:56:00
3133,168,4626,64,52,2024-07-07 20:17:00
3134,34,4471,67,83,2025-04-14 08:07:00
3135,124,4970,69,156,2024-06-04 18:25:00
3136,178,4480,70,95,2025-10-22 08:15:00
3137,66,4397,69,154,2025-01-31 08:32:00
3138,9,4384,70,136,2025-04-04 09:22:00
3139,174,4958,61,157,2025-11-02 15:37:00
3140,33,4559,65,155,2024-01-31 09:51:00
3141,3,4572,68,104,2025-11-02 20:32:00
3142,147,4871,65,171,2025-02-02 17:18:00
3143,125,4898,70,116,2025-10-22 20:07:00
3144,62,4828,64,63,2026-01-09 20:55:00
3145,31,4634,69,76,2025-04-07 19:41:00
3146,143,4471,68,125,2024-06-10 22:40:00
3147,24,4423,68,114,2025-04-22 17:59:00
3148,180,5019,66,177,2025-02-15 17:58:00
3149,82,4646,61,108,2025-08-13 06:21:00
3150,52,4870,67,52,2024-07-24 16:20:00
3151,198,5045,67,70,2024-05-11 16:33:00
3152,198,4450,70,160,2025-01-04 11:01:00
3153,45,4668,64,97,2025-11-22 22:13:00
3154,91,4481,61,174,2025-11-12 10:21:00
3155,37,4980,63,134,2026-01-11 21:00:00
3156,113,4553,70,160,2024-07-04 14:38:00
3157,75,4428,65,166,2025-10-10 12:19:00
3158,78,4481,63,32,2025-05-17 19:33:00
3159,105,5020,70,46,2025-03-28 15:13:00
3160,99,4541,67,151,2025-06-30 20:21:00
3161,180,4769,63,70,2024-11-22 17:43:00
3162,84,4557,66,58,2025-05-03 10:37:00
3163,193,4958,66,113,2025-12-01 12:37:00
3164,91,4700,68,63,2024-10-07 21:33:00
3165,129,4561,67,175,2025-07-18 21:46:00
3166,136,4616,63,93,2024-02-29 13:27:00
3167,176,4709,67,31,2024-11-24 11:59:00
3168,34,4512,62,70,2025-05-07 12:38:00
3169,87,4413,63,51,2024-11-05 20:59:00
3170,42,4748,63,116,2025-07-16 17:09:00
3171,177,5056,61,44,2024-11-24 11:40:00
3172,178,5107,64,126,2025-05-11 22:54:00
3173,28,4735,61,137,2024-09-11 19:29:00
3174,152,4718,61,45,2025-11-17 18:00:00
3175,84,4650,61,72,2025-05-25 20:10:00
3176,100,4403,62,48,2024-02-06 16:25:00
3177,6,4898,69,39,2024-01-28 16:03:00
3178,183,4682,64,122,2026-01-01 07:11:00
3179,151,4889,64,107,2025-07-10 13:42:00
3180,74,4605,70,70,2025-04-17 22:57:00
3181,27,4543,61,133,2024-11-04 12:46:00
3182,26,4987,61,110,2025-08-07 15:09:00
3183,187,5085,62,124,2025-04-10 18:19:00
3184,51,4765,63,84,2024-02-23 22:48:00
3185,82,5025,66,162,2025-09-29 22:43:00
3186,12,4838,69,43,2025-09-28 10:32:00
3187,80,4942,68,80,2025-11-11 21:32:00
3188,181,4577,64,75,2025-03-03 12:01:00
3189,54,4894,63,97,2025-03-22 06:20:00
3190,144,4955,66,105,2025-04-24 08:06:00
3191,7,4655,66,62,2024-03-04 20:02:00
3192,29,4479,62,62,2025-09-29 22:40:00
3193,155,4755,69,67,2025-09-11 08:12:00
3194,117,4479,69,160,2025-04-30 07:32:00
3195,88,4664,62,157,2024-01-20 11:32:00
3196,99,4758,61,56,2025-01-26 06:33:00
3197,182,4880,67,77,2024-10-26 07:21:00
3198,24,4605,66,62,2025-02-10 09:44:00
3199,136,4742,63,78,2024-11-04 10:24:00
3200,43,4898,69,30,2025-02-14 17:11:00
3201,13,4415,66,99,2024-10-06 13:29:00
3202,130,4475,62,152,2025-09-26 11:11:00
3203,14,4601,69,69,2025-05-03 19:12:00
3204,12,4984,69,64,2024-08-10 13:14:00
3205,84,4775,62,129,2024-02-22 10:56:00
3206,67,4781,69,96,2024-05-27 21:21:00
3207,147,4754,65,34,2024-07-11 15:50:00
3208,129,4822,63,106,2024-08-18 06:35:00
3209,24,4958,65,179,2024-08-13 15:00:00
3210,35,4522,67,131,2024-06-02 21:34:00
3211,111,4735,64,93,2024-10-08 06:05:00
3212,60,5007,69,129,2024-09-23 22:26:00
3213,153,4558,64,104,2024-07-15 17:55:00
3214,163,4438,64,109,2024-07-19 08:02:00
3215,138,4490,62,31,2025-05-24 10:31:00
3216,127,4975,61,47,2024-08-22 09:21:00
3217,33,4452,68,112,2025-01-12 09:02:00
3218,30,4492,69,126,2024-08-05 14:48:00
3219,53,5022,70,106,2024-02-21 20:12:00
3220,88,5090,70,162,2025-09-18 20:18:00
3221,135,4531,62,50,2024-08-30 20:44:00
3222,194,4888,64,50,2025-02-22 11:07:00
3223,52,4910,67,95,2025-03-22 10:42:00
3224,118,4449,66,137,2024-08-22 08:52:00
3225,46,4431,63,45,2025-10-27 09:23:00
3226,61,4419,68,166,2025-03-20 11:58:00
3227,171,4661,62,119,2025-12-07 08:43:00
3228,18,4497,68,55,2024-01-28 09:38:00
3229,99,4404,62,36,2024-03-19 07:37:00
3230,2,4780,70,159,2025-05-10 11:04:00
3231,34,4638,68,165,2024-07-13 21:25:00
3232,19,4924,68,107,2024-02-14 22:54:00
3233,31,4782,63,155,2025-02-18 07:21:00
3234,171,4950,69,46,2024-07-12 10:19:00
3235,102,4652,68,161,2024-02-04 18:51:00
3236,101,4423,61,150,2024-07-25 20:10:00
3237,129,4637,63,101,2025-12-21 21:21:00
3238,92,4839,67,72,2024-07-24 21:01:00
3239,132,4923,65,49,2025-01-27 22:18:00
3240,189,4750,69,148,2024-01-31 17:37:00
3241,160,4701,67,178,2024-11-19 17:38:00
3242,151,4668,69,74,2025-09-04 20:51:00
3243,79,4645,66,108,2025-07-30 18:41:00
3244,28,5036,70,125,2024-03-10 21:07:00
3245,102,4971,67,148,2025-08-02 11:21:00
3246,26,5078,64,101,2025-09-08 06:16:00
3247,74,4428,62,180,2024-10-28 12:38:00
3248,118,4810,68,132,2024-11-30 06:25:00
3249,39,4686,69,148,2024-04-02 08:23:00
3250,5,5032,64,172,2025-02-13 20:50:00
3251,128,4946,67,159,2024-10-29 07:21:00
3252,171,4669,65,55,2026-01-04 19:13:00
3253,156,5025,64,90,2024-05-24 13:07:00
3254,157,4415,70,30,2024-12-14 09:17:00
3255,177,4444,64,151,2024-08-28 19:09:00
3256,118,4546,67,131,2025-10-29 17:30:00
3257,26,4874,67,51,2024-06-10 18:10:00
3258,160,4959,69,80,2024-03-16 19:07:00
3259,59,4386,69,50,2025-05-14 14:28:00
3260,161,4715,70,48,2025-10-01 15:57:00
3261,72,4719,69,165,2025-05-09 20:43:00
3262,100,4432,68,143,2024-03-06 20:17:00
3263,108,4644,69,138,2024-02-12 18:29:00
3264,158,4699,63,121,2024-12-06 06:32:00
3265,50,4807,62,76,2024-03-06 16:12:00
3266,179,4868,68,119,2024-09-09 19:45:00
3267,9,4547,61,125,2025-04-01 11:14:00
3268,187,4767,67,133,2024-05-14 06:24:00
3269,44,4394,64,160,2024-03-09 20:01:00
3270,151,4633,68,67,2024-08-09 06:41:00
3271,186,5100,65,44,2025-11-27 17:37:00
3272,153,4625,68,46,2024-03-18 22:41:00
3273,138,4975,64,142,2024-05-07 19:25:00
3274,125,4965,66,50,2025-07-19 20:32:00
3275,119,4575,62,132,2026-01-05 09:20:00
3276,74,5029,68,176,2025-02-09 20:13:00
3277,12,5078,61,133,2025-08-12 18:01:00
3278,14,5059,65,180,2025-05-02 09:55:00
3279,122,4812,70,34,2024-01-24 21:38:00
3280,78,4437,66,56,2025-09-24 22:01:00
3281,60,4461,66,107,2024-04-05 13:11:00
3282,52,5012,70,110,2025-02-03 07:12:00
3283,173,4473,65,51,2025-08-16 14:44:00
3284,165,4897,69,92,2025-03-19 12:03:00
3285,4,5086,65,143,2025-07-02 10:12:00
3286,130,4730,68,100,2024-12-18 15:00:00
3287,101,4525,70,59,2025-10-05 12:43:00
3288,101,5041,67,138,2025-02-01 11:16:00
3289,37,4410,70,171,2025-01-27 20:05:00
3290,13,4419,62,87,2025-05-06 08:19:00
3291,42,4628,66,55,2024-01-21 15:45:00
3292,134,4624,64,152,2024-04-12 21:01:00
3293,64,4705,68,177,2024-11-16 09:40:00
3294,123,4976,67,115,2025-04-18 21:49:00
3295,190,4411,65,81,2024-10-10 09:38:00
3296,40,4683,64,82,2025-07-31 06:35:00
3297,33,4968,64,87,2024-11-03 11:31:00
3298,179,4435,62,136,2025-12-16 16:33:00
3299,197,4859,67,179,2024-03-04 13:35:00
3300,133,4840,69,55,2026-01-15 21:00:00
3301,89,5033,67,152,2025-04-13 12:26:00
3302,180,4444,67,162,2024-09-28 20:08:00
3303,49,4513,66,128,2025-11-03 12:28:00
3304,133,4531,62,134,2024-05-27 15:49:00
3305,155,4566,68,106,2024-05-06 09:30:00
3306,131,4882,67,76,2025-12-25 17:09:00
3307,89,4920,70,115,2024-09-03 18:36:00
3308,101,4833,69,93,2024-11-25 09:17:00
3309,88,4610,61,38,2024-05-29 09:38:00
3310,87,4624,66,35,2025-05-02 07:22:00
3311,12,4961,68,45,2024-11-06 06:48:00
3312,113,5071,61,121,2024-03-21 07:10:00
3313,106,4864,61,167,2025-12-12 18:39:00
3314,57,4586,67,70,2024-07-17 10:22:00
3315,127,5078,63,140,2025-02-21 19:12:00
3316,179,4867,62,148,2024-07-31 07:41:00
3317,120,4550,70,170,2025-10-29 10:11:00
3318,129,4934,64,170,2024-08-31 18:16:00
3319,192,4501,63,150,2025-05-21 19:57:00
3320,98,4562,67,113,2024-11-23 12:48:00
3321,23,4873,69,148,2025-11-04 12:57:00
3322,162,4436,69,141,2024-11-18 06:45:00
3323,124,4987,63,131,2025-12-30 11:16:00
3324,34,4404,68,139,2025-11-18 11:13:00
3325,181,4589,69,42,2025-10-23 18:42:00
3326,138,5060,61,59,2024-06-07 09:11:00
3327,94,4410,64,175,2024-03-27 21:15:00
3328,135,4928,68,128,2024-07-03 19:40:00
3329,9,4914,67,63,2025-01-06 06:55:00
3330,133,4408,66,96,2026-01-12 20:31:00
3331,192,4509,65,114,2025-10-27 18:31:00
3332,62,4792,63,47,2024-09-28 11:40:00
3333,22,4983,64,44,2024-04-27 07:53:00
3334,57,4443,62,107,2024-07-10 10:44:00
3335,141,4707,68,75,2024-09-21 17:49:00
3336,168,4409,62,165,2024-11-18 07:23:00
3337,122,4895,70,101,2025-04-30 10:43:00
3338,118,4495,69,32,2024-12-03 17:33:00
3339,32,4936,69,171,2024-07-27 21:25:00
3340,161,4812,67,159,2025-05-07 09:41:00
3341,41,5046,67,92,2024-11-19 18:22:00
3342,86,5104,70,37,2024-03-12 13:46:00
3343,179,4733,67,127,2024-07-15 11:15:00
3344,9,4836,64,91,2025-03-29 07:30:00
3345,103,4756,67,35,2025-09-28 10:51:00
3346,195,4812,69,164,2025-04-25 13:11:00
3347,146,4770,65,97,2025-11-09 06:23:00
3348,68,5030,62,108,2024-12-28 17:19:00
3349,21,4469,63,168,2025-02-22 16:22:00
3350,184,4952,68,133,2025-12-15 19:12:00
3351,12,4443,67,104,2025-02-08 20:04:00
3352,107,4525,65,158,2024-07-17 20:42:00
3353,8,5044,66,84,2024-10-09 09:35:00
3354,107,5062,61,150,2024-06-28 18:45:00
3355,83,4401,61,102,2026-01-12 11:04:00
3356,24,4784,64,33,2025-02-11 20:54:00
3357,151,4718,63,175,2024-02-24 18:58:00
3358,52,4633,65,122,2024-07-18 13:52:00
3359,68,4742,61,101,2026-01-03 13:55:00
3360,51,4573,65,98,2025-10-03 09:01:00
3361,161,4558,70,60,2025-12-30 15:04:00
3362,79,4902,65,78,2025-08-29 09:07:00
3363,24,4429,69,44,2025-08-20 20:50:00
3364,93,4820,70,92,2025-10-14 18:24:00
3365,14,4611,64,160,2024-03-18 21:00:00
3366,18,4944,61,117,2025-03-21 10:35:00
3367,104,4442,63,100,2025-12-20 10:05:00
3368,138,5001,67,133,2025-12-01 10:13:00
3369,31,4874,66,118,2024-09-05 08:46:00
3370,119,4568,61,145,2025-08-08 16:59:00
3371,148,4586,69,141,2025-03-04 12:33:00
3372,157,4827,65,178,2024-07-18 19:06:00
3373,43,4755,62,169,2024-11-25 17:41:00
3374,83,4406,68,154,2024-12-14 08:02:00
3375,35,5008,62,152,2024-01-23 11:39:00
3376,87,4641,69,99,2024-04-03 12:55:00
3377,25,4958,61,121,2025-05-12 20:47:00
3378,157,4968,68,171,2024-11-14 22:56:00
3379,119,4544,65,62,2025-02-17 09:58:00
3380,180,4819,64,45,2025-05-22 20:08:00
3381,11,4433,69,129,2025-11-07 06:55:00
3382,147,4500,61,116,2025-09-27 09:06:00
3383,118,5041,61,131,2026-01-14 08:45:00
3384,76,5005,68,38,2025-04-03 14:09:00
3385,39,4494,64,102,2024-09-24 12:17:00
3386,19,4758,66,170,2025-02-21 13:19:00
3387,107,4806,68,146,2024-10-22 17:55:00
3388,11,4590,66,108,2026-01-12 19:43:00
3389,116,4901,67,67,2024-10-14 14:39:00
3390,52,4906,68,146,2024-10-12 13:34:00
3391,91,5096,69,111,2025-01-13 06:44:00
3392,125,4940,69,177,2025-06-09 16:53:00
3393,40,4837,70,117,2024-05-15 08:25:00
3394,123,4405,68,79,2025-10-21 18:58:00
3395,83,4934,66,42,2024-06-23 09:51:00
3396,184,4546,63,149,2024-11-13 16:05:00
3397,140,4488,61,32,2025-10-24 10:12:00
3398,170,4634,68,178,2024-10-20 06:39:00
3399,26,4865,61,168,2025-08-22 17:49:00
3400,146,4961,68,142,2024-12-22 20:51:00
3401,38,4956,63,39,2024-03-21 13:02:00
3402,53,4976,70,92,2024-05-20 14:09:00
3403,29,4669,67,84,2024-12-27 07:05:00
3404,55,4993,70,149,2025-03-31 18:31:00
3405,16,5095,62,85,2024-08-07 14:38:00
3406,98,4999,69,74,2024-03-31 10:22:00
3407,59,4523,68,69,2025-04-19 18:45:00
3408,187,4557,64,141,2024-08-22 21:53:00
3409,62,4689,69,58,2025-02-15 13:53:00
3410,36,4814,69,41,2026-01-06 14:34:00
3411,45,5090,61,130,2024-09-27 16:08:00
3412,56,4741,70,42,2025-03-08 17:34:00
3413,62,4618,68,115,2025-06-27 22:56:00
3414,39,4818,67,98,2025-05-02 12:40:00
3415,88,4395,64,31,2024-10-23 14:02:00
3416,147,4567,65,41,2024-10-17 19:15:00
3417,108,4492,69,67,2024-03-16 17:58:00
3418,137,5033,62,41,2025-02-23 13:12:00
3419,163,4804,64,122,2025-07-07 22:11:00
3420,113,4572,63,144,2025-04-09 08:17:00
3421,45,4529,65,154,2024-09-14 20:44:00
3422,184,4508,65,47,2024-06-27 09:20:00
3423,34,4784,70,146,2025-11-23 22:29:00
3424,192,4785,62,87,2024-08-05 10:35:00
3425,75,4392,61,126,2024-04-11 21:42:00
3426,41,4429,66,141,2024-09-07 13:12:00
3427,39,4497,69,66,2024-08-18 14:31:00
3428,44,4935,69,114,2025-12-08 20:33:00
3429,154,4918,63,87,2024-10-04 10:59:00
3430,30,4879,63,166,2025-09-05 07:38:00
3431,139,4978,66,154,2024-01-29 18:03:00
3432,154,4960,67,34,2024-05-18 22:09:00
3433,82,4779,64,91,2024-05-22 18:45:00
3434,127,4646,67,50,2024-04-27 18:43:00
3435,195,4939,68,41,2026-01-03 11:34:00
3436,64,4881,65,158,2024-07-08 14:16:00
3437,106,4631,70,88,2025-10-25 06:20:00
3438,12,4893,67,149,2025-04-26 13:57:00
3439,87,5078,65,62,2024-03-13 08:46:00
3440,138,4817,64,38,2025-01-26 06:12:00
3441,138,4703,63,94,2024-04-18 14:25:00
3442,145,4475,70,90,2024-06-22 21:50:00
3443,8,4482,65,151,2024-04-13 19:52:00
3444,177,4431,65,152,2024-07-06 15:27:00
3445,86,4891,63,137,2025-08-13 17:44:00
3446,53,4743,69,84,2025-04-30 13:51:00
3447,158,4883,69,151,2024-04-27 08:32:00
3448,70,4956,62,136,2025-02-18 11:31:00
3449,11,4429,62,162,2025-06-12 10:00:00
3450,135,4727,62,87,2025-01-07 13:20:00
3451,44,4807,63,95,2024-10-15 14:09:00
3452,78,4668,65,140,2025-10-05 21:43:00
3453,109,4759,63,155,2025-08-25 16:31:00
3454,92,5020,61,152,2025-04-28 18:20:00
3455,104,4424,68,72,2024-07-15 07:13:00
3456,111,4969,61,79,2024-02-11 12:59:00
3457,154,4763,65,161,2025-03-16 06:19:00
3458,173,4489,61,159,2024-02-04 09:46:00
3459,172,4421,62,162,2025-12-30 06:00:00
3460,27,4692,63,85,2024-10-12 20:44:00
3461,33,4774,66,138,2024-07-23 21:52:00
3462,98,4883,68,150,2024-12-31 21:28:00
3463,57,4668,63,111,2025-12-26 13:46:00
3464,100,4424,62,141,2025-07-28 09:20:00
3465,35,4504,66,79,2025-07-26 11:08:00
3466,179,5059,65,138,2024-05-03 22:11:00
3467,83,4827,67,101,2024-11-23 22:02:00
3468,191,4506,62,177,2025-07-12 13:02:00
3469,71,4731,65,30,2024-02-10 22:27:00
3470,59,4965,67,90,2024-06-20 18:48:00
3471,28,4929,64,135,2024-07-26 18:24:00
3472,20,4426,65,135,2025-08-03 09:32:00
3473,160,4597,65,77,2025-03-28 15:32:00
3474,36,4752,70,68,2024-04-20 16:37:00
3475,144,4821,65,87,2025-05-26 19:24:00
3476,146,4730,68,44,2025-09-04 06:08:00
3477,69,4520,64,88,2025-06-18 19:49:00
3478,140,4729,69,171,2025-08-12 16:33:00
3479,139,4577,62,110,2025-04-02 19:22:00
3480,123,4474,64,127,2025-12-16 08:28:00
3481,159,4892,66,32,2024-01-18 07:23:00
3482,173,4962,64,128,2024-07-02 13:21:00
3483,200,4920,66,76,2025-09-12 07:27:00
3484,60,4998,70,163,2024-05-18 22:07:00
3485,117,4611,68,51,2025-12-15 09:04:00
3486,73,4836,65,53,2024-09-25 08:38:00
3487,47,4894,68,170,2024-06-10 13:18:00
3488,12,4397,63,52,2025-06-29 21:26:00
3489,163,4992,67,41,2024-10-25 08:08:00
3490,68,4410,64,69,2024-10-10 19:13:00
3491,130,4692,65,128,2025-06-09 09:08:00
3492,79,4969,69,180,2025-01-12 16:10:00
3493,43,5017,61,89,2024-07-09 10:04:00
3494,30,4530,61,47,2024-05-14 17:47:00
3495,120,4751,63,111,2024-09-09 17:39:00
3496,43,5017,69,62,2024-05-05 21:47:00
3497,150,4695,67,145,2024-04-19 17:49:00
3498,106,4825,65,46,2024-03-29 18:12:00
3499,57,5082,61,92,2024-05-07 06:56:00
3500,26,4663,67,87,2024-10-01 12:58:00
3501,120,4691,66,132,2025-09-16 18:09:00
3502,11,4772,61,177,2025-06-30 13:10:00
3503,80,4922,62,73,2025-07-17 12:00:00
3504,8,5024,70,69,2025-03-30 17:54:00
3505,137,4480,67,180,2026-01-15 06:02:00
3506,54,4467,69,67,2025-02-08 07:50:00
3507,122,4916,68,39,2024-03-27 21:54:00
3508,4,4748,69,81,2025-11-30 11:55:00
3509,44,4661,67,118,2024-09-29 22:17:00
3510,8,4883,65,163,2025-12-07 18:23:00
3511,186,4588,68,141,2025-10-11 09:09:00
3512,101,4590,70,68,2025-07-06 18:02:00
3513,105,4786,65,112,2025-09-29 16:51:00
3514,57,4670,69,154,2025-08-21 16:56:00
3515,109,4959,64,162,2025-08-01 15:02:00
3516,120,4899,65,149,2025-10-03 12:09:00
3517,190,4474,61,33,2024-05-05 19:42:00
3518,43,4815,67,47,2025-08-15 06:56:00
3519,66,5066,62,158,2025-09-28 09:34:00
3520,83,4708,70,36,2024-11-17 20:39:00
3521,190,4418,63,166,2024-04-12 10:32:00
3522,179,4510,66,179,2025-04-28 10:23:00
3523,169,5002,63,31,2024-05-13 07:52:00
3524,70,4631,66,133,2025-06-28 22:59:00
3525,153,4624,65,84,2024-04-22 12:06:00
3526,46,4966,61,97,2025-07-25 09:01:00
3527,122,4533,65,104,2025-02-22 10:00:00
3528,99,4910,67,127,2025-03-04 08:45:00
3529,94,5068,61,176,2025-11-06 09:53:00
3530,39,4987,63,144,2025-07-19 15:46:00
3531,146,4455,68,146,2025-06-16 10:25:00
3532,4,4995,70,119,2024-06-05 07:20:00
3533,151,4567,65,82,2025-09-18 22:27:00
3534,119,4779,68,178,2025-05-15 06:14:00
3535,153,4448,67,86,2025-02-13 06:30:00
3536,97,4959,62,103,2024-07-15 13:15:00
3537,178,4422,61,58,2025-05-10 07:45:00
3538,197,5100,61,179,2024-03-12 06:56:00
3539,129,4824,63,153,2024-05-11 16:42:00
3540,119,4432,63,76,2025-12-06 12:12:00
3541,124,4413,70,63,2025-06-22 16:48:00
3542,13,4739,66,168,2025-04-24 15:41:00
3543,44,4417,66,77,2024-02-08 10:03:00
3544,146,5109,68,80,2025-11-04 12:46:00
3545,73,4797,66,130,2026-01-13 06:50:00
3546,157,4664,62,121,2025-09-25 06:22:00
3547,84,4637,64,54,2025-07-08 19:30:00
3548,29,4427,67,178,2026-01-04 06:38:00
3549,144,4663,61,114,2024-09-19 11:12:00
3550,53,4713,66,124,2025-01-04 19:07:00
3551,125,4841,67,94,2025-12-20 21:11:00
3552,35,4567,68,36,2024-05-31 21:42:00
3553,150,4394,66,119,2024-05-27 20:33:00
3554,163,4963,69,132,2025-01-28 16:51:00
3555,116,4802,63,37,2024-09-25 19:34:00
3556,135,4964,64,106,2024-04-05 12:49:00
3557,112,4800,66,141,2024-10-05 10:07:00
3558,64,5083,69,84,2024-11-14 13:27:00
3559,22,5109,62,127,2025-11-03 21:13:00
3560,1,5050,70,85,2024-06-10 11:17:00
3561,93,4891,69,78,2024-07-18 11:52:00
3562,30,4546,65,87,2024-02-24 06:11:00
3563,115,4963,66,87,2025-10-16 17:32:00
3564,104,4820,67,126,2025-01-03 17:27:00
3565,195,4615,69,66,2025-07-06 15:45:00
3566,36,5089,69,139,2025-01-02 11:16:00
3567,100,4832,69,169,2025-01-11 22:23:00
3568,142,4777,67,116,2024-04-09 10:53:00
3569,37,4515,62,96,2024-05-30 14:45:00
3570,61,4987,62,35,2024-07-17 22:02:00
3571,9,4999,61,64,2024-11-05 06:57:00
3572,84,5013,63,160,2025-02-24 17:14:00
3573,15,4653,67,155,2024-03-27 11:41:00
3574,92,4759,65,36,2025-02-08 09:09:00
3575,68,4938,68,65,2025-05-26 16:43:00
3576,21,4957,62,84,2025-02-01 09:03:00
3577,60,4556,67,117,2025-12-23 16:27:00
3578,165,4409,65,86,2025-07-08 13:45:00
3579,28,4746,67,124,2024-09-21 08:18:00
3580,17,4722,64,80,2025-11-14 22:46:00
3581,59,4680,68,46,2025-07-04 14:50:00
3582,7,4542,69,72,2025-03-24 12:28:00
3583,158,4984,61,85,2024-10-13 15:42:00
3584,22,5026,69,135,2025-11-23 08:15:00
3585,167,4937,65,145,2025-01-10 17:04:00
3586,152,4902,61,74,2024-04-26 06:13:00
3587,23,5000,69,120,2024-01-18 11:34:00
3588,10,4827,65,173,2024-06-15 07:26:00
3589,125,4594,63,63,2025-04-05 22:33:00
3590,123,4985,61,73,2024-12-20 08:36:00
3591,198,4769,65,42,2024-04-07 12:27:00
3592,98,4808,62,157,2024-09-02 08:55:00
3593,147,4966,68,145,2025-09-02 22:20:00
3594,197,4469,67,51,2024-07-07 14:28:00
3595,64,4911,67,137,2024-04-28 06:38:00
3596,73,4959,63,72,2025-01-07 21:16:00
3597,98,4559,70,39,2025-06-04 07:27:00
3598,18,5098,62,85,2024-04-01 13:19:00
3599,6,4382,61,139,2024-06-19 12:37:00
3600,27,4458,70,119,2025-03-15 09:26:00
3601,139,4829,69,137,2025-11-12 07:26:00
3602,23,5010,69,148,2024-10-03 15:17:00
3603,61,4912,66,144,2024-04-09 12:42:00
3604,71,4544,67,41,2025-06-13 17:23:00
3605,2,4982,69,172,2024-04-14 08:23:00
3606,80,4748,61,100,2024-09-10 08:47:00
3607,50,4669,62,114,2024-08-25 22:10:00
3608,75,4894,65,114,2024-10-11 17:47:00
3609,79,4842,66,63,2024-12-30 06:50:00
3610,7,5070,62,170,2024-03-28 11:55:00
3611,70,4612,61,68,2024-03-09 08:43:00
3612,174,4760,64,133,2025-11-02 21:19:00
3613,115,4875,61,95,2024-03-14 09:18:00
3614,115,5059,68,48,2024-05-07 19:34:00
3615,73,4472,66,112,2025-06-15 22:51:00
3616,17,4437,69,140,2025-06-05 08:24:00
3617,135,4920,68,34,2024-08-30 12:00:00
3618,48,4862,69,74,2025-04-12 13:10:00
3619,45,4743,64,110,2024-07-26 17:12:00
3620,198,4972,67,57,2024-12-23 08:33:00
3621,24,4681,65,157,2024-05-11 17:25:00
3622,30,4434,64,42,2024-02-26 18:16:00
3623,175,4695,67,177,2024-05-26 12:06:00
3624,36,4852,66,87,2024-07-29 06:58:00
3625,168,4556,61,174,2024-11-04 13:02:00
3626,126,4598,70,138,2024-08-23 08:32:00
3627,193,4487,66,62,2024-01-20 17:08:00
3628,155,4916,63,163,2024-10-24 15:10:00
3629,7,4429,65,74,2025-11-05 11:35:00
3630,68,4826,64,137,2025-07-29 10:57:00
3631,199,4658,62,140,2025-04-01 10:03:00
3632,86,4529,69,154,2025-07-23 12:37:00
3633,97,4838,62,50,2025-06-03 09:03:00
3634,53,4908,69,122,2025-08-15 16:12:00
3635,10,4669,62,51,2024-04-30 10:39:00
3636,47,4702,70,133,2024-09-10 16:41:00
3637,142,4635,69,114,2025-01-05 15:04:00
3638,76,4490,63,35,2025-01-22 22:09:00
3639,183,5019,61,120,2024-04-04 20:43:00
3640,113,4715,68,106,2024-07-16 20:23:00
3641,106,5006,61,79,2025-04-03 20:45:00
3642,82,4951,68,166,2024-11-18 17:27:00
3643,107,5110,62,126,2024-07-05 22:39:00
3644,33,4699,63,161,2025-08-02 14:37:00
3645,7,4765,63,77,2024-11-07 08:43:00
3646,60,4431,67,130,2024-10-11 16:24:00
3647,178,4553,70,119,2024-06-26 09:21:00
3648,5,4980,63,147,2024-10-30 17:40:00
3649,159,5042,63,60,2024-11-29 21:32:00
3650,91,5072,65,45,2024-11-06 09:59:00
3651,90,4445,68,58,2024-09-02 18:28:00
3652,69,4834,68,67,2026-01-09 21:52:00
3653,180,4716,62,170,2024-08-21 14:22:00
3654,156,4868,67,94,2024-11-14 17:47:00
3655,129,4387,64,97,2025-01-19 13:35:00
3656,22,4752,62,53,2024-06-09 11:10:00
3657,25,4465,69,81,2025-09-26 19:57:00
3658,12,4394,64,31,2024-11-05 15:34:00
3659,38,4385,70,117,2025-09-29 08:56:00
3660,144,4945,62,154,2024-09-04 06:16:00
3661,67,4577,68,103,2025-11-12 13:56:00
3662,1,4715,67,60,2024-12-08 19:13:00
3663,137,4790,61,143,2025-06-11 09:21:00
3664,196,5067,67,135,2024-04-30 16:02:00
3665,33,5021,64,96,2024-10-30 16:01:00
3666,120,5007,68,41,2024-12-12 21:20:00
3667,22,4546,67,80,2025-12-24 14:37:00
3668,186,4758,66,150,2024-04-08 11:22:00
3669,14,4496,69,138,2024-01-30 13:17:00
3670,63,4529,70,31,2025-05-05 17:10:00
3671,33,4920,63,115,2024-11-14 07:04:00
3672,146,4653,69,75,2025-11-20 12:06:00
3673,66,4702,63,50,2024-03-15 15:17:00
3674,123,4460,61,144,2024-10-24 21:44:00
3675,11,4697,67,146,2025-08-04 10:47:00
3676,135,5011,69,134,2024-08-11 21:29:00
3677,109,4461,61,159,2024-09-03 22:35:00
3678,29,5023,64,37,2024-09-06 06:40:00
3679,13,4847,61,159,2024-09-18 18:44:00
